year,distr,avtemp,totalrain,crops,trend,plntdha,prodmt,basalfert,topfert,aprrain,marrain,febrain,janrain,aprtemp,martemp,febtemp,jantemp,octrain,novrain,decrain,octtemp,novtemp,dectemp,totaltemp,tempsd,rainsd,aezs,ageczs,meanrain,raincov,meantemp,tempcov,aez3,aez2a,aez2b,aez1,prodkgs,yieldkgs,temp2,rain2,amchnge2,temprain,ondtemp,jfmtemp,ondrain,jfmrain,amchnge,lnyieldkgs,lnavtemp,lntotalrain,lnondrain,lnjfmrain,lnondtemp,lnjfmtemp,lnamchnge,lntempcov,lnraincov,aers,aer1,aer2,aer3,aer4,dup
1996.0,Choma,22.675,903.0,Maize  ,16.0,28555.0,61893.0,0.0,0.0,0.0,105.5,193.6,275.4,18.65,21.15,21.9,22.0,124.0,46.1,158.4,25.4,23.65,21.95,136.05,1.2219962,260.37555,0.0,3.0,1028.87,25.306944,22.989763,5.3153925,1.0,0.0,0.0,0.0,6.1893e+07,2167.5012,514.1556,815409.0,0.25724846,20475.523,23.666666,21.683332,328.5,574.5,0.50719666,7.68133,3.121263,6.8057227,5.794537,6.3535,3.1640675,3.0765438,-0.67885643,1.6706069,3.2310789,AERIIa,0.0,1.0,0.0,0.0,0.0
1996.0,Gwembe,27.983334,725.6000366210938,Maize  ,2.0,1902.0,1500.66,0.0,0.0,28.4,172.3,197.5,196.6,24.5,26.2,26.6,27.7,0.1,53.8,105.3,30.7,29.65,27.05,167.9,1.2219962,260.37555,1.0,1.0,689.4936,37.7633,24.191387,5.0513687,0.0,1.0,0.0,0.0,1.50066e+06,788.99054,783.06696,526495.44,0.082407035,20304.707,29.133333,26.833334,159.2,566.4,0.28706625,6.6707544,3.331609,6.586999,5.0701613,6.3393006,3.371883,3.289645,-1.2480422,1.6196592,3.631338,AERI,1.0,0.0,0.0,0.0,0.0
1996.0,Isoka,23.25,998.800048828125,Maize  ,16.0,5273.0,11866.41,0.0,0.0,89.9,192.6,371.2,285.5,20.7,21.95,21.8,22.05,0.0,37.7,111.8,24.75,25.55,23.4,139.5,1.2219962,260.37555,0.0,3.0,1028.87,25.306944,22.989763,5.3153925,1.0,0.0,0.0,0.0,1.186641e+07,2250.4097,540.5625,997601.56,0.01869627,23222.102,24.566666,21.933332,149.5,849.30005,-0.1367343,7.718868,3.146305,6.9065547,5.0072966,6.7444124,3.2013905,3.0880075,,1.6706069,3.2310789,AERIII,0.0,0.0,0.0,1.0,0.0
1996.0,Kabompo,24.333334,743.7000122070312,Maize  ,16.0,1688.0,4134.51,0.0,0.0,0.0,198.7,149.2,117.4,23.0,,,23.45,29.2,108.4,140.8,,25.75,23.8,73.0,1.2219962,260.37555,0.0,3.0,1028.87,25.306944,22.989763,5.3153925,1.0,0.0,0.0,0.0,4.13451e+06,2449.3542,592.11115,553089.7,0.0062080957,18096.701,24.775,23.45,278.40002,465.3,-0.07879147,7.80358,3.191847,6.6116376,5.629059,6.1426826,3.209835,3.1548705,,1.6706069,3.2310789,AERIII,0.0,0.0,0.0,1.0,0.0
1996.0,Kabwe,23.59,616.3999633789062,Maize  ,16.0,61357.0,147628.8,0.0,0.0,0.3,76.4,205.4,138.9,19.9,22.25,22.6,22.7,11.9,119.9,63.9,25.8,24.6,,117.950005,1.2219962,260.37555,2.0,2.0,837.8716,31.07583,23.784863,5.1377053,0.0,0.0,1.0,0.0,1.476288e+08,2406.063,556.4881,379948.9,0.08610131,14540.875,25.2,22.516666,195.70001,420.69998,0.29343024,7.785747,3.1608229,6.423896,5.2765827,6.04192,3.226844,3.1142557,-1.2261153,1.6366066,3.4364305,AERIIa,0.0,1.0,0.0,0.0,0.0
1996.0,Kafue,23.933332,657.6000366210938,Maize  ,16.0,29432.0,74438.01,0.0,0.0,0.0,43.8,157.1,226.5,20.3,22.4,23.05,23.3,50.4,86.9,92.9,25.85,25.45,23.55,143.6,1.2219962,260.37555,1.0,1.0,689.4936,37.7633,24.191387,5.0513687,0.0,1.0,0.0,0.0,7.443801e+07,2529.152,572.8044,432437.8,0.14241444,15738.561,24.95,22.916666,230.20001,427.4,0.37737837,7.8356395,3.1752722,6.488597,5.4389486,6.05772,3.216874,3.1318643,-0.974507,1.6196592,3.631338,AERI,1.0,0.0,0.0,0.0,0.0
1996.0,Kalabo,24.5,562.5999755859375,Maize  ,10.0,2496.0,2758.05,0.0,0.0,0.0,102.5,0.0,303.5,21.2,22.95,,23.65,16.4,45.9,94.3,26.9,,,73.5,1.2219962,260.37555,3.0,2.0,837.8716,31.07583,23.784863,5.1377053,0.0,0.0,0.0,1.0,2.75805e+06,1104.988,600.25,316518.72,0.01769241,13783.699,26.9,23.3,156.6,406.0,0.13301282,7.00759,3.198673,6.3325686,5.0536947,6.0063534,3.2921262,3.1484532,-2.01731,1.6366066,3.4364305,AERIIb,0.0,0.0,1.0,0.0,0.0
1996.0,Kaoma,25.2,664.7000122070312,Maize  ,10.0,26949.0,46123.56,0.0,0.0,0.0,30.5,267.2,191.9,22.25,24.35,,24.75,23.8,61.8,89.5,26.6,,25.1,100.799995,1.2219962,260.37555,3.0,2.0,837.8716,31.07583,23.784863,5.1377053,0.0,0.0,0.0,1.0,4.612356e+07,1711.5128,635.04004,441826.1,0.12687227,16750.441,25.85,24.55,175.1,489.6,0.35619134,7.4451327,3.226844,6.499336,5.165357,6.1935887,3.2523105,3.2007117,-1.0322872,1.6366066,3.4364305,AERIIb,0.0,0.0,1.0,0.0,0.0
1996.0,Kasama,22.641666,1309.699951171875,Maize  ,16.0,12418.0,31005.809999999998,0.0,0.0,67.55,272.15,396.25,333.35,21.075,21.95,21.675,21.325,1.0,51.9,255.05,24.175,24.275,22.45,135.84999,1.2219962,260.37555,0.0,3.0,1028.87,25.306944,22.989763,5.3153925,1.0,0.0,0.0,0.0,3.100581e+07,2496.844,512.6451,1.715314e+06,0.012385477,29653.79,23.633333,21.65,307.95,1001.75,0.11129006,7.822783,3.1197917,7.177553,5.7299376,6.909504,3.1626582,3.0750055,-2.1956153,1.6706069,3.2310789,AERIII,0.0,0.0,0.0,1.0,0.0
1996.0,Kasempa,23.0,1263.699951171875,Maize  ,16.0,2997.0,5900.4,0.0,0.0,0.0,129.3,486.4,297.4,,,,21.85,58.1,115.6,176.9,24.15,,,46.0,1.2219962,260.37555,0.0,3.0,1028.87,25.306944,22.989763,5.3153925,1.0,0.0,0.0,0.0,5.9004e+06,1968.7688,529.0,1.5969376e+06,0.006628362,29065.1,24.15,21.85,350.59998,913.1,0.08141475,7.5851636,3.1354942,7.141799,5.859646,6.8168454,3.1842844,3.0842009,-2.5081987,1.6706069,3.2310789,AERIII,0.0,0.0,0.0,1.0,0.0
1996.0,Kawambwa,,1063.300048828125,Maize  ,16.0,2674.0,7216.74,0.0,0.0,,,,245.4,,,,,129.8,93.3,149.4,,,,0.0,1.2219962,260.37555,0.0,3.0,1028.87,25.306944,22.989763,5.3153925,1.0,0.0,0.0,0.0,7.21674e+06,2698.8557,,1.130607e+06,0.008881335,,,,372.5,245.4,-0.09424084,7.9005833,,6.9691324,5.920237,5.5028896,,,,1.6706069,3.2310789,AERIII,0.0,0.0,0.0,1.0,0.0
1996.0,Livingstone,23.816666,643.2000122070312,Maize  ,16.0,630.0,936.8100000000001,0.0,0.0,0.0,79.4,154.2,211.8,21.0,22.65,23.3,23.35,3.8,77.9,116.1,25.35,25.25,23.0,142.9,1.2219962,260.37555,1.0,1.0,689.4936,37.7633,24.191387,5.0513687,0.0,1.0,0.0,0.0,936810.0,1487.0,567.2336,413706.25,0.009685059,15318.88,24.533333,23.1,197.8,445.4,-0.0984127,7.304516,3.1703856,6.466456,5.2872562,6.098973,3.2000327,3.1398327,,1.6196592,3.631338,AERI,1.0,0.0,0.0,0.0,0.0
1996.0,Mansa,23.016666,1154.4000244140625,Maize  ,16.0,7583.0,18115.11,0.0,0.0,30.5,262.0,257.9,219.1,20.55,21.95,21.6,22.35,59.7,146.1,209.6,25.2,24.5,22.5,138.09999,1.2219962,260.37555,0.0,3.0,1028.87,25.306944,22.989763,5.3153925,1.0,0.0,0.0,0.0,1.811511e+07,2388.9106,529.7669,1.3326394e+06,0.013899299,26570.44,24.066668,21.966667,415.40002,739.0,-0.11789529,7.7785926,3.1362185,7.051336,6.029242,6.605298,3.1808279,3.0895262,,1.6706069,3.2310789,AERIII,0.0,0.0,0.0,1.0,0.0
1996.0,Mazabuka,23.141666,700.5999755859375,Maize  ,16.0,25455.0,60884.009999999995,0.0,0.0,0.0,81.0,142.2,229.9,18.7,21.3,22.4,22.6,15.0,45.6,186.9,25.4,24.4,22.75,138.85,1.2219962,260.37555,2.0,2.0,837.8716,31.07583,23.784863,5.1377053,0.0,0.0,1.0,0.0,6.088401e+07,2391.829,535.53674,490840.3,0.069320664,16213.051,24.183332,22.1,247.5,453.09998,0.26328817,7.779814,3.1416347,6.551937,5.5114107,6.1161127,3.1856637,3.0955777,-1.3345062,1.6366066,3.4364305,AERIIa,0.0,1.0,0.0,0.0,0.0
1996.0,Mbala,22.683334,990.2999877929688,Maize  ,16.0,6650.0,16082.460000000001,0.0,0.0,84.1,209.4,267.2,359.5,21.45,21.35,21.75,22.0,8.4,22.7,123.1,24.85,24.2,21.95,136.1,1.2219962,260.37555,0.0,3.0,1028.87,25.306944,22.989763,5.3153925,1.0,0.0,0.0,0.0,1.608246e+07,2418.415,514.5336,980694.06,0.032237798,22463.307,23.666668,21.7,154.2,836.1,0.17954887,7.790868,3.1216304,6.898008,5.0382504,6.7287483,3.1640677,3.0773122,-1.7173078,1.6706069,3.2310789,AERIII,0.0,0.0,0.0,1.0,0.0
1996.0,Mkushi,24.1,,Maize  ,1.0,34253.0,121525.38,0.0,0.0,,,,267.0,,,,24.1,,,,,,,24.1,1.2219962,260.37555,1.0,1.0,689.4936,37.7633,24.191387,5.0513687,0.0,1.0,0.0,0.0,1.2152538e+08,3547.8755,580.81,,,,,24.1,,267.0,,8.174105,3.1822119,,,5.587249,,3.1822119,,1.6196592,3.631338,AERI,1.0,0.0,0.0,0.0,0.0
1996.0,Mongu,23.833332,791.25,Maize  ,16.0,4651.0,4692.6900000000005,0.0,0.0,2.0,77.0,188.2,310.0,21.075,22.525,22.8,23.85,0.2,66.8,149.04999,25.1,25.3,23.425,142.99998,1.2219962,260.37555,3.0,2.0,837.8716,31.07583,23.784863,5.1377053,0.0,0.0,0.0,1.0,4.69269e+06,1008.9637,568.0277,626076.56,0.16234782,18858.123,24.608334,23.058332,216.04999,575.2,0.4029241,6.916679,3.1710851,6.673614,5.3755097,6.3547177,3.2030852,3.1380272,-0.9090071,1.6366066,3.4364305,AERIIb,0.0,0.0,1.0,0.0,0.0
1996.0,Mumbwa,23.666666,641.2999877929688,Maize  ,16.0,28974.0,62676.9,0.0,0.0,0.0,61.8,190.2,207.6,19.85,21.75,22.55,22.65,17.2,60.4,104.1,27.0,25.25,22.8,142.0,1.2219962,260.37555,2.0,2.0,837.8716,31.07583,23.784863,5.1377053,0.0,0.0,1.0,0.0,6.26769e+07,2163.212,560.1111,411265.7,0.061067354,15177.433,25.016666,22.316666,181.70001,459.59998,0.2471181,7.6793494,3.1640675,6.463497,5.202357,6.1303563,3.2195423,3.1053338,-1.3978889,1.6366066,3.4364305,AERIIa,0.0,1.0,0.0,0.0,0.0
1996.0,Mwinilunga,21.983334,1284.800048828125,Maize  ,16.0,1348.0,2742.3,0.0,0.0,16.2,246.8,267.9,185.1,20.4,21.9,22.15,21.9,68.5,156.1,360.4,,,,65.95,1.2219962,260.37555,0.0,3.0,1028.87,25.306944,22.989763,5.3153925,1.0,0.0,0.0,0.0,2.7423e+06,2034.3472,483.26697,1.6507111e+06,0.032229308,28244.188,,21.983334,585.0,699.8,-0.17952523,7.6179304,3.0902846,7.1583586,6.371612,6.5507946,,3.0902846,,1.6706069,3.2310789,AERIII,0.0,0.0,0.0,1.0,0.0
1996.0,Ndola,,1247.5,Maize  ,16.0,26215.0,57587.130000000005,0.0,0.0,39.7,116.5,261.8,220.6,,,,,6.6,231.1,410.9,,,,0.0,1.2219962,260.37555,0.0,3.0,1028.87,25.306944,22.989763,5.3153925,1.0,0.0,0.0,0.0,5.7587132e+07,2196.7244,,1.5562562e+06,0.11915203,,,,648.6,598.9,0.34518406,7.6947227,,7.1288967,6.4748163,6.395095,,,-1.0636775,1.6706069,3.2310789,AERIII,0.0,0.0,0.0,1.0,0.0
1996.0,Samfya,23.33,789.7999877929688,Maize  ,16.0,2665.0,7011.9,0.0,0.0,0.0,125.9,191.7,241.0,20.7,21.8,22.3,22.5,62.3,85.2,83.7,,26.3,23.75,116.65001,1.2219962,260.37555,0.0,3.0,1028.87,25.306944,22.989763,5.3153925,1.0,0.0,0.0,0.0,7.0119e+06,2631.107,544.2889,623784.0,0.63700163,18426.033,25.025,22.199999,231.2,558.60004,0.79812384,7.8751597,3.14974,6.6717796,5.443283,6.3254337,3.2198753,3.1000922,-0.22549151,1.6706069,3.2310789,AERIII,0.0,0.0,0.0,1.0,0.0
1996.0,Serenje,,737.2999877929688,Maize  ,16.0,6897.0,16137.45,0.0,0.0,10.1,99.6,,,22.55,,,,,,,,,,0.0,1.2219962,260.37555,2.0,2.0,837.8716,31.07583,23.784863,5.1377053,0.0,0.0,1.0,0.0,1.613745e+07,2339.778,,543611.25,0.24087788,,,,,,-0.4907931,7.7578115,,6.602995,,,,,,1.6366066,3.4364305,AERIII,0.0,0.0,0.0,1.0,0.0
1996.0,Sesheke,,317.3999938964844,Maize  ,15.0,5732.0,2290.8599999999997,0.0,0.0,3.7,15.1,,,19.25,,,,,,,,,,0.0,1.2219962,260.37555,1.0,1.0,689.4936,37.7633,24.191387,5.0513687,0.0,1.0,0.0,0.0,2.29086e+06,399.66156,,100742.76,0.0028313093,,,,,,0.05321005,5.990618,,5.760163,,,,,-2.933508,1.6196592,3.631338,AERI,1.0,0.0,0.0,0.0,0.0
1996.0,Solwezi,24.516666,1008.6000366210938,Maize  ,15.0,9471.0,16232.4,0.0,0.0,,227.3,202.4,177.3,,24.1,23.55,23.35,8.9,212.1,180.6,26.3,25.85,23.95,147.1,1.2219962,260.37555,0.0,3.0,1028.87,25.306944,22.989763,5.3153925,1.0,0.0,0.0,0.0,1.62324e+07,1713.9056,601.06696,1.01727406e+06,4.9163964e-06,24727.51,25.366667,23.666666,401.6,607.0,0.0022172949,7.44653,3.1993532,6.9163184,5.9954567,6.408529,3.2334359,3.1640675,-6.1114674,1.6706069,3.2310789,AERIII,0.0,0.0,0.0,1.0,0.0
1996.0,Zambezi,23.0,736.2999877929688,Maize  ,16.0,2396.0,2631.96,0.0,0.0,,49.0,184.5,200.4,,21.75,22.2,22.3,17.1,141.6,143.7,25.3,24.05,22.4,138.0,1.2219962,260.37555,0.0,3.0,1028.87,25.306944,22.989763,5.3153925,1.0,0.0,0.0,0.0,2.63196e+06,1098.4808,529.0,542137.7,0.031167867,16934.9,23.916666,22.083334,302.40002,433.9,0.17654423,7.001683,3.1354942,6.601638,5.7117505,6.072814,3.1745756,3.0948231,-1.7341838,1.6706069,3.2310789,AERIII,0.0,0.0,0.0,1.0,0.0
1997.0,Chipata,24.204166,981.1000366210938,Maize,17.0,70585.0,88606.62,924300.0,1179971.0,47.8,67.4,323.6,278.0,21.775,23.5,21.95,23.0,0.6,53.8,257.7,25.575,27.349998,23.849998,145.22499,0.70494884,222.87843,2.0,2.0,837.8716,26.600548,23.784863,2.963855,0.0,0.0,1.0,0.0,8.860662e+07,1255.318,585.8417,962557.3,0.030464679,23746.709,25.591665,22.816668,312.1,669.0,-0.17454134,7.135144,3.1865249,6.8886743,5.743324,6.505784,3.2422667,3.1274912,,1.0864908,3.2809317,AERIIa,0.0,1.0,0.0,0.0,0.0
1997.0,Choma,22.4,1022.0999755859375,Maize,17.0,22953.0,37677.87,441224.0,355519.0,50.4,239.9,243.0,280.0,19.35,21.35,21.05,21.85,0.0,122.2,137.0,24.05,23.75,22.35,134.40001,0.70494884,222.87843,0.0,3.0,1028.87,21.662449,22.989763,3.0663598,1.0,0.0,0.0,0.0,3.767787e+07,1641.5227,501.75998,1.0446884e+06,0.059567217,22895.04,23.383333,21.416666,259.2,762.9,-0.24406396,7.4033794,3.109061,6.9296145,5.5576,6.637127,3.1520236,3.0641694,,1.1204911,3.0755804,AERIIa,0.0,1.0,0.0,0.0,0.0
1997.0,Gwembe,,948.699951171875,Maize,3.0,3075.0,1912.59,17999.0,17999.0,43.5,179.2,245.5,331.3,,,,,0.0,79.1,113.6,,,,0.0,0.70494884,222.87843,1.0,1.0,689.4936,32.324947,24.191387,2.914049,0.0,1.0,0.0,0.0,1.91259e+06,621.98047,,900031.6,0.14551434,,,,192.7,756.0,0.3814634,6.4329085,,6.8550925,5.2611346,6.6280413,,,-0.96374035,1.0695435,3.4758394,AERI,1.0,0.0,0.0,0.0,0.0
1997.0,Isoka,23.241667,559.2999877929688,Maize,17.0,8277.0,19368.18,368006.0,310081.0,0.0,31.2,221.1,122.3,21.25,22.75,21.3,22.7,4.6,0.0,180.1,23.8,25.8,23.1,139.45,0.70494884,222.87843,0.0,3.0,1028.87,21.662449,22.989763,3.0663598,1.0,0.0,0.0,0.0,1.936818e+07,2340.0,540.17505,312816.47,0.13172068,12999.063,24.233334,22.25,184.70001,374.60004,0.36293343,7.7579064,3.1459467,6.326686,5.218733,5.925859,3.1877291,3.102342,-1.0135359,1.1204911,3.0755804,AERIII,0.0,0.0,0.0,1.0,0.0
1997.0,Kabompo,24.6,1007.2000122070312,Maize,17.0,5031.0,7489.08,28639.0,34408.0,0.0,134.3,146.9,315.1,,24.5,23.3,23.3,3.0,100.5,307.4,26.75,25.6,24.15,147.6,0.70494884,222.87843,0.0,3.0,1028.87,21.662449,22.989763,3.0663598,1.0,0.0,0.0,0.0,7.48908e+06,1488.5868,605.16003,1.0144519e+06,0.44153395,24777.121,25.5,23.699999,410.9,596.3,0.6644802,7.3055825,3.2027464,6.9149294,6.0183496,6.3907437,3.2386785,3.165475,-0.40875018,1.1204911,3.0755804,AERIII,0.0,0.0,0.0,1.0,0.0
1997.0,Kabwe,23.408333,944.4000244140625,Maize,17.0,41472.0,56880.45,1116346.0,1103289.0,127.0,99.3,176.2,196.9,20.4,22.75,21.9,22.4,0.0,115.9,356.1,25.5,25.35,22.55,140.45,0.70494884,222.87843,2.0,2.0,837.8716,26.600548,23.784863,2.963855,0.0,0.0,1.0,0.0,5.688045e+07,1371.54,547.9501,891891.4,148.71935,22106.83,24.466667,22.35,472.0,472.39996,-0.47948012,7.2236896,3.1530921,6.8505497,6.156979,6.157826,3.1973116,3.1068263,,1.0864908,3.2809317,AERIIa,0.0,1.0,0.0,0.0,0.0
1997.0,Kalabo,24.2,150.6999969482422,Maize,11.0,2840.0,2079.0,0.0,0.0,25.3,0.0,0.0,0.0,21.65,24.1,23.15,23.5,14.0,44.1,92.6,25.6,25.35,23.5,145.2,0.70494884,222.87843,3.0,2.0,837.8716,26.600548,23.784863,2.963855,0.0,0.0,0.0,1.0,2.079e+06,732.04224,585.64,22710.488,0.014671693,3646.94,24.816668,23.583334,150.7,,0.12112676,6.595838,3.1863527,5.015291,5.015291,,3.2115154,3.1605403,-2.1109176,1.0864908,3.2809317,AERIIb,0.0,0.0,1.0,0.0,0.0
1997.0,Kaoma,25.025,924.2999877929688,Maize,11.0,19980.0,15417.36,698729.0,753748.0,67.2,128.2,225.5,243.6,22.3,24.35,23.85,24.2,0.0,136.8,190.2,26.9,25.75,25.1,150.15,0.70494884,222.87843,3.0,2.0,837.8716,26.600548,23.784863,2.963855,0.0,0.0,0.0,1.0,1.541736e+07,771.63965,626.2506,854330.44,0.12166061,23130.607,25.916666,24.133333,327.0,597.3,-0.3487988,6.6485176,3.2198753,6.8290367,5.7899604,6.3924193,3.2548862,3.183594,,1.0864908,3.2809317,AERIIb,0.0,0.0,1.0,0.0,0.0
1997.0,Kasama,23.258333,963.5999755859375,Maize,17.0,7783.0,15595.02,563047.0,419040.0,176.2,159.6,279.2,202.2,22.35,23.4,22.7,21.375,1.1,36.7,284.8,25.85,24.5,21.724998,139.54999,0.70494884,222.87843,0.0,3.0,1028.87,21.662449,22.989763,3.0663598,1.0,0.0,0.0,0.0,1.559502e+07,2003.7286,540.9501,928524.94,0.35465446,22411.729,24.025,22.491667,322.59998,641.0,-0.5955287,7.602765,3.1466634,6.870676,5.776413,6.4630294,3.179095,3.1131449,,1.1204911,3.0755804,AERIII,0.0,0.0,0.0,1.0,0.0
1997.0,Kasempa,22.65,953.5,Maize,17.0,5505.0,7076.79,13992.0,50830.0,49.6,180.4,232.3,188.8,20.15,22.65,,,5.0,152.4,194.6,,,,22.65,0.70494884,222.87843,0.0,3.0,1028.87,21.662449,22.989763,3.0663598,1.0,0.0,0.0,0.0,7.07679e+06,1285.5204,513.02246,909162.25,0.20755845,21596.775,,22.65,352.0,601.5,0.45558584,7.158919,3.1201599,6.8601394,5.8636312,6.3994265,,3.1201599,-0.78617114,1.1204911,3.0755804,AERIII,0.0,0.0,0.0,1.0,0.0
1997.0,Kawambwa,,,Maize,17.0,5923.0,12069.09,509665.0,504014.0,105.7,341.4,144.0,,,,,,,,,,,,0.0,0.70494884,222.87843,0.0,3.0,1028.87,21.662449,22.989763,3.0663598,1.0,0.0,0.0,0.0,1.206909e+07,2037.665,,,0.30089566,,,,,485.4,0.5485396,7.61956,,,,6.1849732,,,-0.6004958,1.1204911,3.0755804,AERIII,0.0,0.0,0.0,1.0,0.0
1997.0,Livingstone,23.841667,737.0999755859375,Maize,17.0,645.0,1022.49,21035.0,20072.0,0.0,187.7,146.6,250.3,21.05,23.6,22.55,23.25,0.0,146.9,5.6,25.65,24.95,23.05,143.05,0.70494884,222.87843,1.0,1.0,689.4936,32.324947,24.191387,2.914049,0.0,1.0,0.0,0.0,1.02249e+06,1585.2559,568.4251,543316.4,0.0005408329,17573.691,24.55,23.133333,152.5,584.60004,0.023255814,7.368501,3.1714349,6.6027236,5.0271645,6.370928,3.2007117,3.1412747,-3.7612002,1.0695435,3.4758394,AERI,1.0,0.0,0.0,0.0,0.0
1997.0,Lusaka,24.345833,728.5499877929688,Maize,11.0,25318.0,43925.04,873423.0,1196520.0,127.9,52.75,196.45,300.15,21.400002,23.575,22.75,23.85,0.0,113.8,65.4,26.75,25.1,24.05,146.075,0.70494884,222.87843,1.0,1.0,689.4936,32.324947,24.191387,2.914049,0.0,1.0,0.0,0.0,4.392504e+07,1734.9332,592.7196,530785.06,0.012751743,17737.156,25.3,23.391666,179.20001,549.35,0.112923615,7.458724,3.1923606,6.5910563,5.188503,6.308736,3.2308044,3.1523798,-2.1810436,1.0695435,3.4758394,AERIIa,0.0,1.0,0.0,0.0,0.0
1997.0,Mansa,22.933332,874.7000122070312,Maize,17.0,2114.0,5470.65,244696.0,256290.0,59.9,135.1,253.7,201.7,20.95,22.35,21.55,22.15,4.6,68.4,211.2,24.8,24.35,22.4,137.6,0.70494884,222.87843,0.0,3.0,1028.87,21.662449,22.989763,3.0663598,1.0,0.0,0.0,0.0,5.47065e+06,2587.8193,525.93774,765100.1,6.6927695,20059.787,23.85,22.016666,284.2,590.5,-2.5870388,7.858571,3.1325915,6.773881,5.649678,6.3809695,3.1717842,3.0917997,,1.1204911,3.0755804,AERIII,0.0,0.0,0.0,1.0,0.0
1997.0,Mazabuka,23.041666,960.4000244140625,Maize,17.0,22512.0,47420.28,1358798.0,1108650.0,71.4,96.4,255.0,335.0,19.9,22.3,21.55,22.4,0.0,130.6,143.4,24.75,24.6,22.65,138.25,0.70494884,222.87843,2.0,2.0,837.8716,26.600548,23.784863,2.963855,0.0,0.0,1.0,0.0,4.742028e+07,2106.4446,530.9184,922368.2,0.017090404,22129.217,24.0,22.083332,274.0,686.4,-0.13073027,7.6527567,3.137304,6.86735,5.613128,6.531461,3.1780539,3.0948231,,1.0864908,3.2809317,AERIIa,0.0,1.0,0.0,0.0,0.0
1997.0,Mbala,22.658333,630.5,Maize,17.0,12476.0,24064.65,1008138.0,926883.0,98.8,125.8,131.2,135.3,21.2,22.1,21.4,21.65,9.3,92.1,136.8,25.0,23.85,21.95,135.95001,0.70494884,222.87843,0.0,3.0,1028.87,21.662449,22.989763,3.0663598,1.0,0.0,0.0,0.0,2.406465e+07,1928.8755,513.4,397530.25,0.21806712,14286.079,23.6,21.716667,238.20001,392.3,0.46697658,7.5646925,3.1205277,6.446513,5.4731107,5.972027,3.1612468,3.07808,-0.76147616,1.1204911,3.0755804,AERIII,0.0,0.0,0.0,1.0,0.0
1997.0,Mongu,24.341667,744.3499755859375,Maize,17.0,4996.0,3903.21,6209.0,10368.0,73.7,51.8,264.1,235.65,22.8,24.5,23.25,22.95,1.1,56.5,135.2,25.75,26.3,23.3,146.05,0.70494884,222.87843,3.0,2.0,837.8716,26.600548,23.784863,2.963855,0.0,0.0,0.0,1.0,3.90321e+06,781.267,592.5168,554056.9,0.0047686268,18118.719,25.116667,23.566668,192.79999,551.55,0.069055244,6.660917,3.1921897,6.612511,5.2616534,6.3127327,3.2235317,3.1598334,-2.6728485,1.0864908,3.2809317,AERIIb,0.0,0.0,1.0,0.0,0.0
1997.0,Mumbwa,23.683332,1118.199951171875,Maize,17.0,19579.0,27617.76,169767.0,241548.0,112.4,124.3,214.6,331.8,20.7,22.45,21.75,22.75,0.0,152.0,295.5,26.3,25.8,23.05,142.09999,0.70494884,222.87843,2.0,2.0,837.8716,26.600548,23.784863,2.963855,0.0,0.0,1.0,0.0,2.761776e+07,1410.5807,560.9002,1.2503711e+06,0.23025684,26482.701,25.05,22.316668,447.5,670.7,-0.47985086,7.2517567,3.1647716,7.0194755,6.1036763,6.508322,3.2208738,3.1053338,,1.0864908,3.2809317,AERIIa,0.0,1.0,0.0,0.0,0.0
1997.0,Mwinilunga,23.283333,1284.800048828125,Maize,17.0,4221.0,5447.07,52453.0,52137.0,,,193.8,389.7,,,,,30.5,180.6,274.5,24.05,23.85,21.95,69.850006,0.70494884,222.87843,0.0,3.0,1028.87,21.662449,22.989763,3.0663598,1.0,0.0,0.0,0.0,5.44707e+06,1290.4691,542.1136,1.6507111e+06,0.4632768,29914.428,23.283333,,485.6,583.5,0.6806444,7.162761,3.1477377,7.1583586,6.185385,6.3690443,3.1477377,,-0.3847153,1.1204911,3.0755804,AERIII,0.0,0.0,0.0,1.0,0.0
1997.0,Ndola,,937.7999877929688,Maize,17.0,30561.0,42410.34,690614.0,1099653.0,46.7,149.0,199.9,381.4,,,,,0.0,39.7,167.8,,,,0.0,0.70494884,222.87843,0.0,3.0,1028.87,21.662449,22.989763,3.0663598,1.0,0.0,0.0,0.0,4.241034e+07,1387.7275,,879468.8,0.02022294,,,,207.5,730.3,0.14220738,7.2354226,,6.843537,5.335131,6.5934553,,,-1.9504688,1.1204911,3.0755804,AERIII,0.0,0.0,0.0,1.0,0.0
1997.0,Petauke,23.57,968.7999877929688,Maize,17.0,50052.0,62845.92,128303.0,134825.0,132.4,29.1,207.3,382.3,22.25,23.9,22.3,23.1,3.8,166.9,179.4,,24.35,24.2,117.85,0.70494884,222.87843,2.0,2.0,837.8716,26.600548,23.784863,2.963855,0.0,0.0,1.0,0.0,6.284592e+07,1255.6125,555.54486,938573.44,0.21577595,22834.615,24.275002,23.1,350.09998,618.69995,-0.4645169,7.135379,3.1599748,6.876058,5.8582187,6.4276204,3.1894472,3.1398327,,1.0864908,3.2809317,AERIIa,0.0,1.0,0.0,0.0,0.0
